"date","time","size","version","os","country","ip_id"
"2023-07-23","12:22:19",82190216,"4.3.1","win","PK",295
"2023-07-23","12:22:38",82192055,"4.3.1","win",NA,2
"2023-07-23","12:22:54",82189291,"4.3.1","win",NA,2
"2023-07-23","12:22:55",82097722,"4.3.1","win","GB",296
"2023-07-23","12:21:27",570,"4.3.1patched","win",NA,2
"2023-07-23","12:23:14",82193153,"4.3.1","win",NA,2
"2023-07-23","12:23:17",82192129,"4.3.1","win","NZ",297
"2023-07-23","12:23:37",3620681,"4.3.1","win",NA,2
"2023-07-23","12:23:33",1028638,"4.3.1","win",NA,2
"2023-07-23","12:23:49",94633327,"4.3.1","osx","US",298
"2023-07-23","12:23:53",82189058,"4.3.1","win","NZ",297
"2023-07-23","12:24:03",82097725,"4.3.1","win","CN",299
"2023-07-23","12:24:13",82192927,"4.3.1","win",NA,2
"2023-07-23","19:34:27",445548,"4.3.1","osx",NA,2
"2023-07-23","19:34:21",82190507,"4.3.1","win",NA,2
"2023-07-23","19:34:31",97055673,"4.3.1","osx","US",76
"2023-07-23","19:34:40",82097717,"4.3.1","win","US",300
"2023-07-23","19:34:41",82189957,"4.3.1","win","US",301
"2023-07-23","19:34:47",82097717,"4.3.1","win","US",302
"2023-07-23","19:32:35",82189670,"4.3.1","win",NA,2
"2023-07-23","19:34:44",82189982,"4.3.1","win",NA,2
"2023-07-23","19:35:11",1073759,"4.3.1","win","DE",303
"2023-07-23","19:35:09",1067012,"4.3.1","win","DE",303
"2023-07-23","19:35:31",82195467,"4.3.1","win","CH",304
"2023-07-23","19:35:26",34050205,"4.2.3","src","US",34
"2023-07-23","19:34:58",97055300,"4.3.1","osx","CA",305
"2023-07-23","19:35:56",82189308,"4.3.1","win","AU",306
"2023-07-23","19:33:58",82188004,"4.3.1","win","US",307
"2023-07-23","19:34:54",94634550,"4.3.1","osx","CA",305
"2023-07-23","19:36:23",14677,"4.1.2","osx","US",308
"2023-07-23","19:37:04",82192010,"4.3.1","win","MA",309
"2023-07-23","19:37:18",82193563,"4.3.1","win","HK",310
"2023-07-23","19:37:57",82189654,"4.3.1","win",NA,2
"2023-07-23","19:38:00",94635324,"4.3.1","osx","NO",311
"2023-07-23","19:38:13",82190633,"4.3.1","win",NA,2
"2023-07-23","19:38:38",34048419,"4.2.3","src","US",312
"2023-07-23","19:38:46",82190395,"4.3.1","win","TR",313
"2023-07-23","01:27:13",100096,"4.3.1","src","CN",314
"2023-07-23","01:27:16",1008148,"4.3.1","src","CN",314
"2023-07-23","01:29:37",82097721,"4.3.1","win","CN",315
"2023-07-23","01:27:47",34939099,"4.3.1","src","CN",314
"2023-07-23","01:28:14",94633625,"4.3.1","osx","US",316
"2023-07-23","01:30:36",33308720,"3.6.3","src",NA,2
"2023-07-23","01:30:35",82192708,"4.3.1","win",NA,2
"2023-07-23","01:31:25",82188976,"4.3.1","win","GB",317
"2023-07-23","01:31:26",94633544,"4.3.1","osx","US",318
"2023-07-23","01:32:25",1000970,"4.1.2","osx","US",308
"2023-07-23","01:32:36",82187941,"4.3.1","win",NA,2
"2023-07-23","01:33:06",82191171,"4.3.1","win",NA,2
"2023-07-23","01:33:30",82188058,"4.3.1","win",NA,2
"2023-07-23","01:33:54",82189686,"4.3.1","win",NA,2
"2023-07-23","09:39:18",97059122,"4.3.1","osx","US",319
"2023-07-23","09:39:16",84383485,"devel","win","US",320
"2023-07-23","09:39:16",82097722,"4.3.1","win","CN",321
"2023-07-23","09:39:20",97053451,"4.3.1","osx","US",322
"2023-07-23","09:39:16",97053353,"4.3.1","osx","US",323
"2023-07-23","09:39:22",97058547,"4.3.1","osx","US",324
"2023-07-23","09:39:32",94631321,"4.3.1","osx","US",325
"2023-07-23","09:39:32",97059988,"4.3.1","osx","US",326
"2023-07-23","09:39:25",97053238,"4.3.1","osx","US",327
"2023-07-23","09:39:26",97053317,"4.3.1","osx","US",328
"2023-07-23","09:39:36",94633338,"4.3.1","osx","US",329
"2023-07-23","09:39:43",97057619,"4.3.1","osx","US",330
"2023-07-23","09:39:45",94633434,"4.3.1","osx","US",331
"2023-07-23","09:39:40",97053354,"4.3.1","osx","US",332
"2023-07-23","09:39:31",94633490,"4.3.1","osx","US",333
"2023-07-23","09:39:45",97053397,"4.3.1","osx","US",334
"2023-07-23","09:39:52",97053470,"4.3.1","osx","US",335
"2023-07-23","09:39:45",97057908,"4.3.1","osx","US",336
"2023-07-23","09:39:54",97053346,"4.3.1","osx","US",337
"2023-07-23","09:39:54",97053317,"4.3.1","osx","US",338
"2023-07-23","09:39:55",97058025,"4.3.1","osx","US",339
"2023-07-23","09:40:01",97053453,"4.3.1","osx","US",340
"2023-07-23","09:40:01",97053362,"4.3.1","osx","US",341
"2023-07-23","09:40:12",97053391,"4.3.1","osx","US",342
"2023-07-23","09:40:37",82188777,"4.3.1","win",NA,2
"2023-07-23","09:40:40",34048421,"4.2.3","src","US",34
"2023-07-23","09:40:55",97052837,"4.3.1","osx","US",343
"2023-07-23","09:41:03",94637736,"4.3.1","osx","SA",344
"2023-07-23","09:38:17",82190121,"4.3.1","win","ZA",345
"2023-07-23","09:41:06",88238524,"4.0.3","win","US",346
"2023-07-23","09:41:13",82190937,"4.3.1","win","OM",347
"2023-07-23","09:41:16",82097726,"4.3.1","win","CN",348
"2023-07-23","09:41:22",82188174,"4.3.1","win","JP",349
"2023-07-23","09:41:17",82188711,"4.3.1","win",NA,2
"2023-07-23","09:41:36",97053282,"4.3.1","osx","US",350
"2023-07-23","09:41:53",97053309,"4.3.1","osx","US",351
"2023-07-23","09:42:00",94634928,"4.3.1","osx","US",352
"2023-07-23","09:42:25",82190407,"4.3.1","win","ES",353
"2023-07-23","09:43:22",34028590,"4.2.2","src","US",34
"2023-07-23","09:43:41",94632102,"4.3.1","osx",NA,2
"2023-07-23","09:43:47",82189369,"4.3.1","win","US",354
"2023-07-23","09:43:54",94633536,"4.3.1","osx","US",355
"2023-07-23","09:44:08",94633608,"4.3.1","osx","US",356
"2023-07-23","00:09:13",1427958,"4.3.1","win","CO",357
"2023-07-23","00:09:40",82097726,"4.3.1","win","FR",358
"2023-07-23","00:10:22",82189154,"4.3.1","win","TW",359
"2023-07-23","00:10:46",82190416,"4.3.1","win",NA,2
"2023-07-23","00:10:54",94633020,"4.3.1","osx",NA,2
"2023-07-23","00:11:11",94638320,"4.3.1","osx",NA,2
"2023-07-23","00:11:21",82097722,"4.3.1","win","AR",360
"2023-07-23","00:11:23",94634538,"4.3.1","osx","CN",361
"2023-07-23","00:11:25",94635514,"4.3.1","osx","US",362
"2023-07-23","00:12:27",82189765,"4.3.1","win","CL",363
"2023-07-23","00:12:42",94633544,"4.3.1","osx","US",364
"2023-07-23","00:12:00",82189814,"4.3.1","win",NA,2
"2023-07-23","00:13:03",82188624,"4.3.1","win","US",365
"2023-07-23","00:13:41",4199853,"4.2.2","src","US",34
"2023-07-23","00:13:54",82189183,"4.3.1","win","KR",366
"2023-07-23","17:24:18",82188878,"4.3.1","win","IT",367
"2023-07-23","17:24:12",82189546,"4.3.1","win","DE",368
"2023-07-23","17:24:26",3399969,"4.3.1","win","US",369
"2023-07-23","17:24:42",4199679,"4.2.2","src","US",108
"2023-07-23","17:24:36",97058068,"4.3.1","osx",NA,2
"2023-07-23","17:24:46",82188214,"4.3.1","win",NA,2
"2023-07-23","17:25:12",82189212,"4.3.1","win",NA,2
"2023-07-23","17:25:30",82189777,"4.3.1","win",NA,2
"2023-07-23","17:26:02",82189257,"4.3.1","win","RU",370
"2023-07-23","17:26:14",82189583,"4.3.1","win",NA,2
"2023-07-23","17:26:43",82189589,"4.3.1","win","US",371
"2023-07-23","17:25:14",82189236,"4.3.1","win","GB",372
"2023-07-23","17:26:45",1073250,"4.2.3","src","US",373
"2023-07-23","17:26:52",82189147,"4.3.1","win","DZ",374
"2023-07-23","17:26:58",82189073,"4.3.1","win","ES",375
"2023-07-23","17:27:12",34028413,"4.2.2","src","US",108
"2023-07-23","17:27:17",94633320,"4.3.1","osx",NA,2
"2023-07-23","17:27:11",82189822,"4.3.1","win","FR",376
"2023-07-23","17:27:28",82190288,"4.3.1","win","US",377
"2023-07-23","17:28:28",82188731,"4.3.1","win",NA,2
"2023-07-23","17:28:30",390,"4.2.3","osx","US",378
"2023-07-23","17:28:30",18898,"4.2.3","osx","US",378
"2023-07-23","10:54:37",82203242,"4.3.1","win","CH",379
"2023-07-23","10:54:57",94632222,"4.3.1","osx","TH",380
"2023-07-23","10:55:24",82194689,"4.3.1","win",NA,2
"2023-07-23","10:55:27",82188940,"4.3.1","win","JP",381
"2023-07-23","10:55:31",82192235,"4.3.1","win","NZ",382
"2023-07-23","10:55:38",82189462,"4.3.1","win",NA,2
"2023-07-23","10:55:44",82097722,"4.3.1","win","AU",383
"2023-07-23","10:55:56",94632650,"4.3.1","osx",NA,2
"2023-07-23","10:56:10",97054407,"4.3.1","osx","DE",384
"2023-07-23","10:56:27",94631491,"4.3.1","osx","GB",385
"2023-07-23","10:56:29",82097726,"4.3.1","win","HK",386
"2023-07-23","10:56:28",82188697,"4.3.1","win","DE",387
"2023-07-23","10:56:42",97053568,"4.3.1","osx",NA,2
"2023-07-23","10:56:57",90548876,"4.1.1","osx","US",293
"2023-07-23","10:56:50",94633374,"4.3.1","osx","AU",388
"2023-07-23","10:57:05",67252028,"4.3.1","osx","US",389
"2023-07-23","10:57:16",2181857,"4.3.1","win",NA,2
"2023-07-23","10:57:08",1056208,"4.3.1","win","GB",390
"2023-07-23","10:57:13",97058130,"4.3.1","osx","US",389
"2023-07-23","10:57:53",82191695,"4.3.1","win",NA,2
"2023-07-23","10:57:58",93051653,"4.2.3","osx",NA,2
"2023-07-23","10:58:02",82189983,"4.3.1","win",NA,2
"2023-07-23","10:58:06",82190207,"4.3.1","win",NA,2
"2023-07-23","10:58:15",1889894,"4.3.1","win","KE",391
"2023-07-23","10:58:29",90548876,"4.1.1","osx","US",142
"2023-07-23","10:58:13",1196888,"4.3.1","win","KE",391
"2023-07-23","10:58:32",1082998,"4.3.1","win","JP",392
"2023-07-23","10:58:35",84383485,"devel","win","US",393
"2023-07-23","10:58:36",82189982,"4.3.1","win","AU",394
"2023-07-23","10:58:33",5918616,"4.3.1","win","JP",392
"2023-07-23","10:58:46",82189027,"4.3.1","win","TW",395
"2023-07-23","10:58:48",84383485,"devel","win","US",396
"2023-07-23","10:59:04",94633076,"4.3.1","osx","JP",397
"2023-07-23","22:49:29",82189344,"4.3.1","win","HK",398
"2023-07-23","22:50:03",991242,"4.2.3","src","US",399
"2023-07-23","22:50:14",82191442,"4.3.1","win","AU",400
"2023-07-23","22:48:35",82189812,"4.3.1","win","US",401
"2023-07-23","22:51:20",4199491,"4.2.2","src","US",108
"2023-07-23","22:51:17",82189471,"4.3.1","win","AU",402
"2023-07-23","22:51:25",82189847,"4.3.1","win",NA,2
"2023-07-23","22:51:43",82189802,"4.3.1","win",NA,2
"2023-07-23","22:51:49",82189524,"4.3.1","win","US",403
"2023-07-23","22:52:00",34052270,"4.2.3","src","US",108
"2023-07-23","22:51:58",82189886,"4.3.1","win","NL",404
"2023-07-23","22:52:19",82190495,"4.3.1","win","AU",405
"2023-07-23","22:52:27",82189155,"4.3.1","win","AU",406
"2023-07-23","22:52:29",82196418,"4.3.1","win","US",407
"2023-07-23","22:52:38",991240,"4.2.3","src","US",179
"2023-07-23","22:52:42",82189622,"4.3.1","win","AU",402
"2023-07-23","22:51:54",82190505,"4.3.1","win","US",408
"2023-07-23","22:53:27",4199310,"4.2.3","src","US",409
"2023-07-23","22:53:25",82189849,"4.3.1","win",NA,2
"2023-07-23","22:53:32",82189478,"4.3.1","win","AU",405
"2023-07-23","22:51:35",82188860,"4.3.1","win","US",410
"2023-07-23","22:52:52",82188045,"4.3.1","win","US",411
"2023-07-23","22:54:10",82191416,"4.3.1","win","NZ",412
"2023-07-23","19:19:22",1015802,"4.3.1","win","GB",413
"2023-07-23","19:19:35",94633291,"4.3.1","osx","US",414
"2023-07-23","19:20:00",82189435,"4.3.1","win","GB",413
"2023-07-23","19:20:22",82188677,"4.3.1","win",NA,2
"2023-07-23","19:20:18",82189634,"4.3.1","win","DE",415
"2023-07-23","19:20:41",82097726,"4.3.1","win","US",416
"2023-07-23","19:20:49",82189650,"4.3.1","win","US",417
"2023-07-23","19:20:32",82190088,"4.3.1","win","JM",418
"2023-07-23","19:21:30",83247760,"4.3.1","osx","HK",419
"2023-07-23","19:21:46",82193019,"4.3.1","win","RU",420
"2023-07-23","19:21:52",82188013,"4.3.1","win","PL",421
"2023-07-23","19:22:15",97052542,"4.3.1","osx","GB",422
"2023-07-23","19:22:54",82097721,"4.3.1","win","US",423
"2023-07-23","19:23:05",65099,"4.3.1","osx","DE",424
"2023-07-23","19:23:04",390,"4.3.1","osx","DE",424
"2023-07-23","19:23:12",94633597,"4.3.1","osx","DE",424
"2023-07-23","19:22:07",82189391,"4.3.1","win","CA",425
"2023-07-23","19:23:30",94632347,"4.3.1","osx",NA,2
"2023-07-23","19:23:38",82191552,"4.3.1","win",NA,2
"2023-07-23","19:23:40",991239,"4.2.3","src","US",426
"2023-07-23","19:23:24",82097726,"4.3.1","win","US",416
"2023-07-23","19:23:53",94633246,"4.3.1","osx",NA,2
"2023-07-23","05:59:16",82187932,"4.3.1","win","IN",427
"2023-07-23","05:59:15",84383488,"devel","win","US",428
"2023-07-23","05:59:27",28369517,"4.3.1","src","CN",429
"2023-07-23","05:59:38",82188470,"4.3.1","win","KR",430
"2023-07-23","05:59:55",92946726,"4.2.3","osx","US",137
"2023-07-23","05:59:55",494154,"4.2.3","src","US",431
"2023-07-23","07:44:18",82189065,"4.3.1","win","ID",432
"2023-07-23","07:44:22",97053057,"4.3.1","osx","ID",433
"2023-07-23","07:44:13",92946727,"4.2.3","osx","US",142
"2023-07-23","07:44:38",92946725,"4.2.3","osx","US",137
"2023-07-23","07:44:32",82097725,"4.3.1","win","IN",434
"2023-07-23","07:44:30",84383488,"devel","win","US",435
"2023-07-23","07:44:49",84383488,"devel","win","US",436
"2023-07-23","07:44:50",82192021,"4.3.1","win","DE",437
"2023-07-23","07:44:45",92946727,"4.2.3","osx","US",142
"2023-07-23","07:44:59",82190005,"4.3.1","win","PK",438
"2023-07-23","07:45:01",84383487,"devel","win","US",439
"2023-07-23","07:45:07",97053362,"4.3.1","osx","US",440
"2023-07-23","07:44:56",92946727,"4.2.3","osx","US",109
"2023-07-23","07:45:08",84383487,"devel","win","US",441
"2023-07-23","07:45:14",84383489,"devel","win","US",442
"2023-07-23","07:45:16",92946725,"4.2.3","osx","US",137
"2023-07-23","07:45:30",92946725,"4.2.3","osx","US",147
"2023-07-23","07:45:30",92946727,"4.2.3","osx","US",142
"2023-07-23","07:45:21",84383489,"devel","win","US",443
"2023-07-23","07:45:29",92946727,"4.2.3","osx","US",142
"2023-07-23","07:45:36",92946727,"4.2.3","osx","US",145
"2023-07-23","07:45:42",92946725,"4.2.3","osx","US",137
"2023-07-23","07:45:44",84383487,"devel","win","US",444
"2023-07-23","07:45:52",92946727,"4.2.3","osx","US",145
"2023-07-23","07:45:39",82187940,"4.3.1","win","ID",445
"2023-07-23","07:46:05",84383488,"devel","win","US",446
"2023-07-23","07:46:22",92946725,"4.2.3","osx","US",147
"2023-07-23","07:46:33",82188444,"4.3.1","win","GB",447
"2023-07-23","07:46:36",84383489,"devel","win","DE",448
"2023-07-23","07:46:44",92946727,"4.2.3","osx","US",109
"2023-07-23","07:47:06",82189920,"4.3.1","win","KR",449
"2023-07-23","07:47:14",82190427,"4.3.1","win",NA,2
"2023-07-23","07:47:05",82190994,"4.3.1","win","AU",450
"2023-07-23","07:47:29",82194444,"4.3.1","win",NA,2
"2023-07-23","07:47:46",1036664,"4.3.1","osx","US",451
"2023-07-23","07:47:46",392,"4.3.1","osx","US",451
"2023-07-23","07:47:50",82194566,"4.3.1","win","KR",452
"2023-07-23","07:48:02",82192011,"4.3.1","win","SE",453
"2023-07-23","07:48:15",94632080,"4.3.1","osx","US",451
"2023-07-23","07:48:09",82194252,"4.3.1","win","JP",454
"2023-07-23","07:48:25",82097721,"4.3.1","win","US",302
"2023-07-23","07:48:18",82192884,"4.3.1","win","AU",455
"2023-07-23","07:48:28",94636384,"4.3.1","osx","AU",456
"2023-07-23","07:48:42",92946727,"4.2.3","osx","US",142
"2023-07-23","07:48:37",82191579,"4.3.1","win","CN",457
"2023-07-23","07:48:25",82189361,"4.3.1","win","AU",458
"2023-07-23","07:48:42",84383488,"devel","win","US",459
"2023-07-23","07:48:58",82188733,"4.3.1","win","GB",460
"2023-07-23","01:34:26",82189841,"4.3.1","win","US",461
"2023-07-23","01:34:44",90635516,"4.1.3","win","US",462
"2023-07-23","01:34:43",82192159,"4.3.1","win","US",463
"2023-07-23","01:35:03",94634494,"4.3.1","osx",NA,2
"2023-07-23","01:35:28",25219737,"4.3.1","win","US",464
"2023-07-23","01:35:38",82195493,"4.3.1","win","HK",465
"2023-07-23","01:35:54",4199312,"4.2.3","src","US",466
"2023-07-23","01:36:47",82097722,"4.3.1","win","CN",467
"2023-07-23","01:36:52",82190056,"4.3.1","win",NA,2
"2023-07-23","01:36:59",94633182,"4.3.1","osx",NA,2
"2023-07-23","01:34:46",94633020,"4.3.1","osx","MX",468
"2023-07-23","01:37:09",94639404,"4.3.1","osx","NZ",469
"2023-07-23","01:35:14",94631690,"4.3.1","osx","CA",470
"2023-07-23","01:37:45",82189701,"4.3.1","win","US",471
"2023-07-23","01:37:46",94634281,"4.3.1","osx",NA,2
"2023-07-23","01:37:36",82190412,"4.3.1","win",NA,2
"2023-07-23","01:37:44",1066637,"4.3.1","osx",NA,2
"2023-07-23","01:37:51",94636099,"4.3.1","osx",NA,2
"2023-07-23","01:37:55",82191924,"4.3.1","win","NZ",472
"2023-07-23","01:38:01",82188363,"4.3.1","win","CO",9
"2023-07-23","01:38:18",82194601,"4.3.1","win","PH",473
"2023-07-23","01:38:25",94632165,"4.3.1","osx",NA,2
"2023-07-23","01:38:31",94631385,"4.3.1","osx","NZ",469
"2023-07-23","01:38:45",94638071,"4.3.1","osx","US",474
"2023-07-23","01:38:43",9453220,"4.3.1","win","CN",475
"2023-07-23","01:38:40",94636205,"4.3.1","osx","US",476
"2023-07-23","01:38:40",94634915,"4.3.1","osx","US",477
"2023-07-23","01:38:49",94638636,"4.3.1","osx","US",478
"2023-07-23","01:36:25",94632190,"4.3.1","osx","CA",479
"2023-07-23","01:38:53",97055384,"4.3.1","osx","US",480
"2023-07-23","01:38:52",82097717,"4.3.1","win","DE",481
"2023-07-23","01:39:01",34900531,"latest","src","US",482
"2023-07-23","01:39:05",94638864,"4.3.1","osx","US",483
"2023-07-23","23:59:15",4199348,"4.2.3","src","US",263
"2023-07-23","23:59:16",82189211,"4.3.1","win","AU",484
"2023-07-23","23:59:31",82194160,"4.3.1","win","CO",485
"2023-07-23","23:59:34",82097725,"4.3.1","win","AU",486
"2023-07-23","23:59:42",97054294,"release","osx",NA,2
"2023-07-23","23:59:47",82188706,"4.3.1","win","AU",487
"2023-07-23","23:59:52",79538101,"4.2.2","win","US",488
"2023-07-23","23:59:57",82188732,"4.3.1","win","AU",489
"2023-07-23","09:34:21",410838,"4.1.2","osx","US",308
"2023-07-23","09:35:37",57316925,"4.3.1","win","JP",490
"2023-07-23","09:35:40",7456804,"4.3.1","win",NA,2
"2023-07-23","09:36:16",82190119,"4.3.1","win",NA,2
"2023-07-23","09:36:34",82193745,"4.3.1","win","US",491
"2023-07-23","09:37:03",94634946,"4.3.1","osx","CH",492
"2023-07-23","09:36:53",82193002,"4.3.1","win","HR",493
"2023-07-23","09:37:33",82188878,"4.3.1","win",NA,2
"2023-07-23","09:37:57",82191628,"4.3.1","win","CN",494
"2023-07-23","09:38:02",82188654,"4.3.1","win",NA,2
"2023-07-23","09:37:58",4736657,"4.3.1","win",NA,2
"2023-07-23","09:38:40",94639286,"4.3.1","osx","US",476
"2023-07-23","09:38:39",94636997,"4.3.1","osx","US",477
"2023-07-23","09:38:45",94633426,"4.3.1","osx","US",474
"2023-07-23","09:38:49",94633318,"4.3.1","osx","US",478
"2023-07-23","09:38:53",97053938,"4.3.1","osx","US",480
"2023-07-23","09:39:06",94633381,"4.3.1","osx","US",483
"2023-07-23","09:39:00",94632169,"4.3.1","osx","ZA",495
"2023-07-23","07:29:12",92946726,"4.2.3","osx","US",142
"2023-07-23","07:29:17",92946726,"4.2.3","osx","US",145
"2023-07-23","07:29:22",92946726,"4.2.3","osx","US",142
"2023-07-23","07:29:29",363669,"4.0.2","osx","US",496
"2023-07-23","07:29:29",55245,"4.2.2","osx","US",496
"2023-07-23","07:29:28",43661,"4.0.3","osx","US",496
"2023-07-23","07:29:28",14701,"release","osx","US",496
"2023-07-23","07:29:26",92946726,"4.2.3","osx","US",145
"2023-07-23","07:29:28",43661,"4.3.0","osx","US",496
"2023-07-23","07:29:35",82097726,"4.3.1","win","TW",497
"2023-07-23","07:29:39",92946726,"4.2.3","osx","US",137
"2023-07-23","07:29:46",82188193,"4.3.1","win",NA,2
"2023-07-23","07:29:45",12605719,"4.3.1","win",NA,2
"2023-07-23","07:29:43",92946726,"4.2.3","osx","US",145
"2023-07-23","07:29:48",92946726,"4.2.3","osx","US",109
"2023-07-23","07:29:51",84383488,"devel","win","US",498
"2023-07-23","07:29:52",92946726,"4.2.3","osx","US",109
"2023-07-23","07:29:55",82189715,"4.3.1","win","IN",499
"2023-07-23","07:30:02",82097726,"4.3.1","win","TW",497
"2023-07-23","07:30:03",82188950,"4.3.1","win",NA,2
"2023-07-23","07:29:58",94632581,"4.3.1","osx","TR",500
"2023-07-23","07:29:59",82190877,"4.3.1","win","CN",501
"2023-07-23","07:30:07",92946726,"4.2.3","osx","US",145
"2023-07-23","07:30:12",84383488,"devel","win","US",502
"2023-07-23","07:30:09",92946726,"4.2.3","osx","US",145
"2023-07-23","07:30:29",3698989,"4.3.1","win","ID",503
"2023-07-23","07:30:45",92946726,"4.2.3","osx","US",145
"2023-07-23","07:31:09",97053820,"4.3.1","osx","ID",433
"2023-07-23","07:31:08",94633238,"4.3.1","osx","KR",504
"2023-07-23","07:31:31",94631233,"4.3.1","osx","TR",500
"2023-07-23","07:31:48",82189129,"4.3.1","win","IN",505
"2023-07-23","07:32:27",82189281,"4.3.1","win",NA,2
"2023-07-23","07:32:42",84383488,"devel","win","US",506
"2023-07-23","07:32:57",82097720,"4.3.1","win","US",507
"2023-07-23","07:32:51",92946726,"4.2.3","osx","US",145
"2023-07-23","07:32:57",94634235,"4.3.1","osx","IN",508
"2023-07-23","07:32:57",34939782,"4.3.1","src",NA,2
"2023-07-23","07:33:06",2405345,"4.3.1","win",NA,2
"2023-07-23","07:33:26",99542,"4.1.2","osx","US",308
"2023-07-23","07:33:43",92946726,"4.2.3","osx","US",137
"2023-07-23","07:33:36",84383488,"devel","win","US",509
"2023-07-23","07:33:54",84383488,"devel","win","US",510
"2023-07-23","07:19:26",37631539,"4.2.0","src","US",511
"2023-07-23","07:19:38",82097717,"4.3.1","win","US",512
"2023-07-23","07:19:29",82191911,"4.3.1","win","US",513
"2023-07-23","07:19:51",82189578,"4.3.1","win","IN",514
"2023-07-23","07:20:11",82189668,"4.3.1","win","CN",515
"2023-07-23","07:20:11",94634676,"4.3.1","osx","KR",516
"2023-07-23","07:20:17",996545,"4.2.0","src","US",511
"2023-07-23","07:20:35",94631555,"4.3.1","osx","CZ",517
"2023-07-23","07:20:34",1075344,"4.3.1","win","US",518
"2023-07-23","07:20:36",82189165,"4.3.1","win",NA,2
"2023-07-23","07:20:52",97053038,"4.3.1","osx","KR",516
"2023-07-23","07:20:49",82097726,"4.3.1","win","IL",519
"2023-07-23","07:21:06",84383487,"devel","win","US",520
"2023-07-23","07:21:04",34048418,"4.2.3","src","US",521
"2023-07-23","07:21:13",92946725,"4.2.3","osx","US",137
"2023-07-23","07:21:41",93054605,"4.2.3","osx","CN",151
"2023-07-23","07:22:11",82189694,"4.3.1","win","IL",522
"2023-07-23","07:21:54",21339591,"4.3.1","osx",NA,2
"2023-07-23","07:22:26",55840216,"4.3.1","win","IN",505
"2023-07-23","07:22:27",84383489,"devel","win","US",523
